client_id,birth_date,district_id,gender
3018,28-01-2001,61,780128
3019,23-09-1992,30,690923
3020,27-10-1969,32,425827
3021,24-08-1984,1,610824
3022,22-11-1981,1,545922
3023,04-04-1982,16,590404
3024,08-03-1952,60,290308
3025,27-02-1960,60,326227
3026,25-03-1970,22,470325
3027,25-07-1982,62,590725
3028,23-06-1959,34,325423
3029,08-05-1993,43,700508
3030,10-07-2003,68,765510
3031,05-11-1992,40,655905
3032,10-04-1982,40,590410
3035,02-11-1987,27,641102
3036,31-05-1968,16,415331
3037,04-01-1965,64,420104
3038,05-05-1973,6,465305
3039,01-08-1996,55,695601
3041,24-06-1954,4,275424
3042,14-04-1995,18,685214
3043,15-01-1979,63,516115
3044,07-10-1968,36,451007
3045,18-05-1977,10,505318
3046,22-03-1952,1,255122
3047,01-10-1998,45,751001
3048,06-03-1950,16,235106
3049,06-04-1990,6,670406
3050,01-10-1994,6,675731
3051,11-03-1951,65,280311
3054,28-04-1981,74,580428
3055,23-02-1954,51,310223
3056,16-03-1986,38,595116
3057,05-03-1985,38,620305
3058,29-11-1970,49,435929
3059,29-11-2000,61,771129
3060,18-05-1983,61,600518
3061,05-12-1992,61,656005
3062,22-10-1957,41,305822
3063,29-01-1994,27,710129
3064,05-05-1953,42,300505
3065,21-10-1948,24,215821
3066,09-05-2009,54,825309
3067,21-08-1979,57,525621
3068,20-03-1977,57,540320
3069,23-10-1966,21,431023
3070,12-12-1943,46,201212
3071,23-04-1994,38,675223
3072,14-04-1959,1,360414
3073,23-12-1964,1,376023
3074,07-11-1981,1,581107
3075,05-05-1964,74,410505
3076,17-01-1990,57,626117
3077,24-04-1961,50,345224
3078,31-01-1955,50,320131
3079,19-05-1966,67,430519
3080,27-09-1978,5,515727
3081,02-03-1968,5,450302
3082,17-12-2006,52,796017
3083,07-04-1994,41,710407
3084,24-10-1978,23,515824
3085,29-08-1973,62,465629
3086,14-09-1971,62,480914
3087,21-11-1986,46,595921
3088,11-06-1973,40,500611
3089,26-07-1997,46,740726
3090,17-11-1991,32,681117
3091,03-05-1993,15,665303
3092,06-01-1995,59,676106
3093,21-02-1989,35,660221
3094,18-08-1973,48,500818
3095,29-06-1976,36,530629
3096,27-02-2005,74,820227
3097,22-08-1971,48,480822
3098,23-06-1961,17,380623
3099,13-11-1988,17,651113
3100,30-03-1954,2,310330
3101,13-12-1964,1,411213
3102,16-04-2006,61,795216
3103,07-05-2000,64,735307
3104,04-03-2009,4,825104
3105,17-08-1970,68,470817
3106,03-05-1955,72,285303
3107,16-11-1983,30,601116
3108,26-04-1989,30,625226
3109,21-06-1959,7,325421
3110,27-02-1954,54,310227
3111,07-04-1951,54,245207
3112,12-09-1962,24,390912
3113,12-01-1999,60,716112
3114,24-02-1994,60,710224
3115,30-11-1984,72,611130
3116,09-09-1974,28,510909
3117,22-08-1968,62,415622
3118,09-07-1963,62,400709
3119,26-03-1963,50,365126
3120,02-06-1987,75,640602
3121,18-12-1983,57,566018
3122,02-04-1982,57,590402
3123,25-07-2002,1,790725
3124,02-03-1985,5,585102
3125,30-12-1949,10,226030
3126,13-01-1961,47,380113
3127,18-08-1947,1,205618
3128,09-04-1971,69,445209
3129,01-10-1973,5,465801
3130,31-07-1982,19,555531
3131,14-08-1962,1,355614
3132,24-05-2002,1,755324
3133,20-06-2000,31,735420
3134,04-05-1961,1,380504
3135,06-01-1992,48,690106
3136,18-12-1986,1,631218
3137,26-02-1970,70,470226
3138,12-10-1970,70,435812
3139,23-11-1983,46,565923
3140,13-04-1982,46,590413
3141,09-01-1953,9,256109
3142,18-03-1942,68,190318
3143,02-04-1971,21,445202
3144,04-08-1942,1,190804
3145,04-01-1949,1,216104
3146,15-07-1971,1,480715
3147,26-06-1991,19,645426
3148,04-04-1965,3,420404
3149,09-03-1962,3,355109
3150,24-09-1959,54,325724
3151,27-09-1978,1,515727
3152,04-10-1959,1,361004
3153,17-06-1947,26,240617
3154,21-04-1953,26,265221
3155,08-06-2000,44,735408
3156,02-01-1982,68,546102
3157,26-04-1969,1,425226
3158,25-01-1968,1,406125
3159,27-10-1953,24,301027
3160,29-06-1974,20,510629
3161,18-11-2003,66,801118
3162,17-05-1983,55,600517
3163,26-07-1991,1,645526
3164,10-09-1985,1,620910
3165,01-11-2003,3,765901
3166,14-06-1978,31,550614
3167,08-11-1970,48,435908
3170,21-02-1944,76,210221
3171,26-06-1951,76,245426
3172,23-12-1974,64,511223
3173,18-06-1973,66,465418
3174,16-11-1975,66,521116
3175,19-09-1977,64,505719
3176,07-07-1960,1,370707
3177,12-08-1961,24,380812
3178,01-10-1996,25,695801
3179,12-05-1975,45,485312
3180,30-09-1967,45,440930
3181,15-02-1966,27,430215
3182,22-06-1952,18,255422
3183,24-02-2003,70,800224
3184,01-02-1987,5,596201
3185,26-01-2000,17,726126
3186,14-03-1982,1,555114
3187,02-09-1975,7,520902
3188,19-07-2003,68,765519
3190,01-01-1948,1,206101
3191,05-01-2003,56,756105
3192,14-07-1962,6,390714
3193,22-04-1977,28,505222
3194,17-10-2002,51,755817
3195,13-08-1998,2,715613
3196,14-10-2005,72,785814
3197,10-07-1981,1,580710
3198,05-05-1980,1,535305
3199,18-02-1985,1,576218
3200,15-11-1977,1,541115
3201,06-10-1980,66,535806
3202,19-07-1945,56,220719
3203,23-06-1986,1,595423
3204,26-03-1979,1,560326
3205,25-08-1948,1,215625
3206,21-05-1944,1,210521
3207,03-02-1953,55,256203
3208,06-02-1970,27,470206
3209,03-03-1966,27,395103
3210,30-08-1986,14,630830
3211,07-10-1994,17,675807
3213,04-10-1964,1,411004
3214,12-05-1945,71,220512
3215,06-07-1963,64,365506
3216,28-11-1982,58,591128
3217,02-05-2000,61,770502
3218,16-12-1988,49,651216
3219,18-12-1986,49,596018
3220,17-02-1980,23,570217
3221,16-09-1980,23,535716
3222,06-05-2000,21,770506
3225,17-03-1980,13,570317
3226,22-11-1974,1,511122
3227,28-12-1977,59,506028
3228,22-02-1980,34,570222
3229,18-04-2002,50,790418
3230,06-08-2009,1,825606
3231,03-06-1984,21,610603
3232,05-11-1999,5,761105
3233,30-11-2003,1,801130
3234,04-10-1946,67,195804
3235,12-08-1977,46,505612
3236,15-06-1987,28,605415
3239,16-01-2009,7,816116
3240,10-02-1965,67,376210
3241,14-09-1957,26,340914
3242,04-05-1964,26,375304
3243,30-11-1947,71,205930
3244,29-09-1956,72,330929
3245,02-12-1975,70,521202
3246,20-04-1954,66,310420
3247,21-06-1985,69,585421
3248,02-10-1956,28,295802
3249,20-01-1982,17,590120
3250,20-03-1989,17,625120
3251,28-02-1990,52,626228
3252,26-03-1984,52,610326
3253,02-07-1969,70,460702
3254,13-02-1953,1,300213
3255,04-03-1997,8,705104
3256,18-07-1999,49,760718
3257,11-07-2005,73,785511
3258,30-09-1987,74,605730
3259,15-10-1973,71,501015
3260,08-11-1969,74,425908
3261,10-04-1973,74,500410
3262,14-10-1968,61,415814
3264,20-12-1977,63,506020
3265,11-08-1990,47,635611
3266,08-10-1983,47,601008
3267,26-08-1974,61,510826
3268,31-05-1983,1,565331
3269,05-11-1997,2,741105
3270,22-01-1963,12,400122
3271,03-03-1969,58,425103
3272,18-09-1947,9,205718
3273,02-01-1941,9,180102
3274,22-01-1952,26,290122
3275,19-11-1951,26,245919
3276,21-03-2003,52,800321
3277,26-03-1989,42,660326
3278,20-06-1989,42,625420
3279,04-10-1981,66,545804
3280,31-05-1981,66,580531
3281,27-12-1973,74,501227
3282,02-09-2004,29,810902
3283,23-11-1956,10,331123
3284,02-07-1959,2,360702
3285,17-11-1970,2,435917
3286,15-05-1999,74,725315
3287,01-04-2001,74,780401
3288,28-01-1949,69,260128
3289,09-08-2004,75,775609
3290,12-09-1996,11,695712
3291,23-01-1970,52,470123
3292,21-01-1963,18,400121
3293,20-03-1980,1,535120
3294,08-03-1980,52,570308
3295,13-05-1993,40,665313
3296,11-06-1992,23,690611
3297,17-04-1991,1,680417
3298,05-10-1969,5,425805
3299,17-11-1988,76,615917
3300,29-06-1973,53,500629
3302,17-04-1991,52,645217
3303,09-01-1988,52,650109
3304,31-08-1962,69,390831
3305,11-12-1998,41,716011
3306,26-04-1971,27,480426
3307,01-09-2006,14,795701
3308,16-02-1971,15,480216
3309,29-06-1969,15,425429
3310,13-02-1977,23,540213
3311,25-08-1977,51,540825
3312,05-01-1999,70,716105
3313,10-04-1973,60,465210
3314,18-02-1959,24,316218
3315,21-06-1957,24,340621
3316,15-02-1975,1,476215
3317,24-04-1973,1,500424
3319,24-06-2006,1,795424
3320,14-02-1995,1,720214
3321,30-07-1996,13,695530
3322,01-03-1971,31,480229
3323,22-04-2008,74,815222
3324,13-06-1998,26,715413
3325,28-09-1986,26,630928
3326,26-02-1980,57,526226
3327,04-09-1964,20,375704
3328,11-10-1989,24,661011
3329,20-03-1984,54,610320
3330,15-06-1982,54,555415
3331,05-04-1997,70,705205
3332,15-01-1997,46,696115
3333,24-09-1976,10,495724
3334,01-07-1990,1,670701
3335,10-02-1990,11,670210
3336,30-07-1978,64,515530
3337,13-04-1975,53,520413
3338,29-01-1970,69,426129
3339,29-03-2003,31,765129
3340,16-02-1999,54,760216
3341,20-02-1996,54,686220
3342,29-09-1996,73,730929
3344,16-09-1984,42,610916
3345,27-03-1968,37,415127
3346,25-02-1964,37,410225
3347,19-01-1959,11,360119
3348,14-04-2005,38,785214
3349,21-12-1986,42,631221
3350,19-03-1973,30,500319
3351,15-11-1969,30,425915
3352,12-09-1942,23,190912
3353,21-06-1946,23,195421
3354,28-12-1970,62,436028
3355,15-01-1976,38,530115
3356,23-04-1997,73,740423
3357,21-09-1981,63,545721
3358,07-10-1998,16,751007
3359,24-02-1968,1,450224
3360,31-10-2003,43,765831
3361,02-12-1957,40,306002
3365,30-09-1993,1,665730
3366,12-04-1986,54,595212
3367,23-04-1975,54,520423
3368,24-12-1979,14,526024
3369,16-04-1975,1,520416
3370,28-03-1942,25,190328
3371,07-12-1946,25,196007
3372,30-10-1993,1,701030
3373,29-11-1975,5,521129
3374,13-10-1987,5,605813
3375,06-11-1977,74,541106
3376,19-03-1972,11,455119
3377,05-05-1961,11,380505
3378,21-04-1980,5,570421
3379,01-09-1976,5,495701
3380,03-06-2005,74,785403
3381,01-11-1992,70,655901
3382,28-02-1977,54,540228
3383,23-06-1983,54,565423
3384,03-10-1969,41,425803
3385,13-04-1951,11,245213
3386,08-05-1967,49,405308
3387,14-08-1966,58,430814
3388,26-12-1992,53,656026
3389,16-03-1994,39,675116
3390,17-01-2000,53,726117
3391,07-04-1994,42,710407
3392,31-12-2002,1,756031
3393,24-10-1981,73,545824
3394,04-09-2007,66,805704
3395,28-12-1985,4,621228
3396,03-05-2004,18,775303
3397,08-08-2001,24,745608
3398,13-09-1992,24,690913
3399,25-02-1955,72,320225
3402,02-07-1979,74,525502
3403,18-10-1980,74,571018
3404,11-12-1967,56,406011
3405,15-12-1972,40,491215
3406,13-09-1974,40,475713
3407,13-06-2000,35,735413
3408,20-12-1996,35,731220
3409,03-04-1942,36,190403
3410,16-02-1988,54,650216
3412,18-07-1998,57,750718
3413,25-01-1997,57,696125
3414,17-12-1974,11,476017
3415,30-11-2000,54,735930
3416,01-06-2001,35,780601
3417,18-05-2012,35,855318
3418,07-10-1990,70,635807
3420,24-06-2002,66,790624
3421,05-03-1970,20,470305
3422,02-07-1978,1,515502
3423,05-11-1998,12,715905
3424,14-11-1941,64,181114
3425,07-05-1993,70,700507
3426,07-02-2001,73,780207
3427,16-06-2003,42,800616
3428,27-11-2014,42,875927
3429,16-10-1964,46,411016
3430,25-09-1974,3,510925
3431,05-06-2006,70,795405
3432,08-11-1996,15,731108
3433,07-09-1985,71,620907
3434,20-11-1983,71,565920
3435,27-07-1972,4,455527
3436,18-02-1981,30,580218
3437,08-10-1986,30,595808
3438,12-01-1965,43,420112
3439,27-01-1990,62,670127
3440,13-04-1965,1,385213
3441,09-02-1981,75,580209
3443,06-02-1962,1,346206
3444,06-04-2000,57,770406
3445,26-05-2006,17,795326
3446,01-10-1980,70,571001
3447,21-06-1976,54,495421
3448,24-12-1977,1,541224
3449,21-03-1951,27,280321
3450,12-09-1999,25,760912
3451,17-07-1997,19,740717
3452,28-10-2002,19,755828
3453,02-08-1973,56,500802
3454,17-12-1976,11,496017
3455,28-02-1980,11,570228
3456,21-03-1972,54,455121
3457,14-08-1950,75,235614
3458,30-06-1976,33,530630
3459,30-10-1991,14,645830
3460,11-10-1988,14,651011
3461,22-02-1981,54,580222
3462,18-05-1992,54,655318
3463,02-05-2006,1,795302
3464,14-01-1976,43,530114
3465,17-04-1965,30,420417
3466,31-07-1963,1,365531
3467,06-12-1962,1,391206
3468,03-03-1961,68,336231
3469,23-04-2002,1,755223
3470,23-06-1964,52,375423
3471,29-11-1979,1,525929
3472,11-07-1973,70,465511
3473,21-05-1971,70,480521
3474,08-02-1982,32,546208
3475,13-03-1980,19,570313
3476,05-03-1995,60,685105
3477,28-08-1988,37,650828
3478,30-05-1949,1,260530
3479,19-11-1960,1,335919
3480,10-06-1978,15,515410
3481,10-11-1980,15,571110
3482,09-04-1968,71,415209
3483,02-12-1963,70,401202
3484,30-04-1995,44,720430
3485,27-05-1945,77,220527
3486,09-03-1985,77,620309
3487,06-09-1982,1,590906
3488,09-10-1978,1,551009
3489,13-08-1989,76,660813
3490,16-10-1943,19,201016
3491,18-01-1950,19,226118
3492,27-02-1998,8,706227
3493,04-07-1992,69,655504
3494,02-07-1992,42,690702
3495,10-07-1968,64,415510
3496,11-07-1972,64,490711
3497,11-11-1997,39,705911
3498,01-04-1961,77,380401
3499,16-03-1992,19,690316
3500,07-06-1983,29,600607
3501,21-03-1987,51,640321
3502,03-08-1975,54,520803
3503,14-03-1980,54,535114
3504,25-01-1975,40,520125
3505,06-12-2000,20,771206
3506,20-10-1988,1,615820
3507,02-02-1974,32,466202
3508,09-11-1993,38,701109
3509,13-04-1992,38,655213
3510,26-10-1962,13,391026
3511,11-09-1986,74,630911
3512,25-05-1969,49,460525
3513,20-07-1945,70,220720
3514,05-04-1945,70,185205
3515,02-03-2002,61,755102
3516,07-11-1998,58,715907
3517,24-08-1980,68,535624
3518,02-11-1982,33,555902
3519,15-12-1972,74,491215
3520,17-07-1955,8,285517
3521,20-07-1987,4,640720
3522,02-02-1986,57,630202
3523,29-04-1987,6,640429
3524,20-01-1973,68,456120
3525,21-05-1997,15,740521
3526,06-09-2004,15,775706
3527,11-08-2001,77,780811
3528,06-12-1997,73,706006
3529,15-03-1996,54,730315
3530,18-11-1998,16,715918
3531,14-06-1943,43,200614
3532,24-02-1958,56,350224
3533,01-02-1991,1,636201
3534,21-05-1998,50,715321
3535,12-05-1996,37,730512
3536,20-08-1945,55,220820
3537,16-04-1969,51,460416
3538,02-07-1971,1,445502
3539,31-08-1943,36,200831
3540,04-08-1959,51,360804
3541,01-07-1961,51,345501
3542,02-09-1962,10,390902
3543,19-10-1968,10,415819
3544,15-10-1988,1,615815
3545,01-11-1989,68,661101
3546,28-02-1994,3,710228
3547,15-05-1951,1,245315
3548,03-05-1998,1,750503
3549,08-11-1964,5,375908
3550,14-11-1996,54,695914
3552,16-11-1963,44,401116
3554,21-02-1993,22,656221
3555,06-02-1991,22,680206
3556,27-11-1950,6,271127
3557,24-01-1956,6,286124
3558,01-09-1955,54,285701
3559,23-12-1966,57,396023
3560,02-02-1967,57,440202
3562,05-04-1954,1,310405
3563,22-01-1954,1,266122
3564,23-03-1971,62,480323
3565,29-07-1985,44,620729
3566,19-04-1959,65,325219
3567,09-03-1971,1,480309
3568,25-01-1964,1,410125
3569,09-04-1956,67,330409
3570,27-06-1972,15,455427
3571,17-06-1993,25,700617
3572,18-02-1956,48,286218
3573,09-04-1999,8,725209
3574,17-04-1973,19,465217
3575,12-12-1964,9,376012
3576,15-05-1966,1,395315
3577,15-02-1970,31,426215
3578,20-10-1950,72,271020
3579,07-10-1957,72,305807
3580,27-06-1956,6,295427
3581,23-12-1990,33,671223
3582,17-02-1978,38,550217
3583,09-11-1969,15,425909
3584,25-03-1964,15,410325
3585,02-12-1995,29,686002
3586,11-04-1966,60,430411
3587,01-02-1967,60,396201
3588,04-01-1981,76,536104
3589,13-09-1988,73,615713
3590,23-11-2003,23,765923
3591,28-09-1953,74,300928
3592,30-05-1952,74,255330
3594,07-07-1988,13,615507
3595,01-01-1988,28,650101
3596,22-03-1998,74,750322
3597,17-10-1960,10,335817
3598,11-09-1946,66,230911
3599,02-05-1958,66,315302
3600,26-09-1970,46,435726
3601,03-08-1961,19,380803
3602,10-02-1968,19,406210
3603,13-06-1977,42,540613
3605,24-07-1957,71,340724
3606,06-06-1981,63,580606
3607,29-09-1973,18,465729
3608,09-12-1970,66,471209
3609,26-12-1982,66,556026
3610,08-05-1942,36,190508
3611,27-07-1999,30,725527
3612,04-11-1989,19,625904
3613,12-02-1992,19,690212
3614,09-12-1998,43,716009
3615,04-07-1997,1,740704
3616,14-06-1991,77,645414
3617,30-01-1982,51,546130
3618,21-02-1976,54,530221
3619,09-08-1978,40,550809
3620,14-09-1960,21,370914
3621,21-07-1962,66,390721
3622,17-06-1965,66,385417
3623,20-06-1992,28,655420
3624,27-04-2009,1,825227
3627,08-08-2008,18,815608
3628,26-04-1954,11,275226
3629,13-12-1970,42,471213
3630,28-01-1951,64,236128
3631,19-11-1944,64,211119
3632,29-11-1970,15,435929
3633,14-10-1956,72,331014
3634,25-06-1946,1,230625
3635,31-03-1948,1,215131
3636,19-05-2001,46,780519
3637,10-01-1982,64,590110
3638,11-02-1971,49,436211
3639,17-04-1951,73,280417
3640,24-07-2001,75,780724
3641,01-04-2006,75,795201
3642,27-08-1984,19,610827
3643,11-11-2003,26,801111
3644,14-06-1974,75,510614
3645,26-02-1998,34,750226
3646,16-08-1970,33,435616
3647,23-08-1971,33,480823
3648,03-01-2003,3,800103
3649,25-12-1986,10,596025
3650,17-02-1941,64,180217
3651,01-10-1941,35,181001
3652,20-02-1943,1,200220
3653,03-03-1944,1,175103
3654,01-05-1951,25,245301
3655,06-02-1991,59,680206
3656,26-10-1952,62,255826
3657,18-05-1944,62,210518
3658,05-04-1947,58,240405
3659,10-01-1958,42,306110
3660,09-07-1997,65,740709
3661,25-11-1955,51,321125
3662,22-09-1954,27,310922
3663,25-08-1974,69,475625
3664,19-03-1974,69,510319
3667,18-09-1994,70,710918
3668,23-02-2000,70,726223
3669,22-08-1985,10,620822
3670,17-11-2007,44,805917
3671,16-07-1966,10,430716
3672,06-02-1976,10,486206
3673,07-02-1979,1,516207
3674,10-01-2008,17,806110
3675,18-03-1975,70,520318
3676,14-12-1992,10,656014
3677,16-09-1983,10,600916
3678,12-10-1961,1,345812
3679,23-04-1954,72,310423
3680,07-06-1950,72,235407
3681,26-04-1944,1,210426
3682,12-03-1951,1,245112
3683,22-04-2004,74,775222
3684,03-03-1989,16,616231
3685,06-03-1997,74,740306
3686,11-12-1989,61,626011
3687,06-02-1995,49,720206
3688,02-07-2002,49,755502
3689,12-09-2006,9,795712
3690,02-08-1983,44,600802
3691,17-04-1988,18,650417
3693,31-03-1945,15,220331
3694,29-06-1947,15,205429
3695,04-10-1957,55,341004
3696,11-06-1966,55,395411
3697,16-03-1981,9,545116
3698,25-04-1994,44,710425
3699,08-08-1991,1,680808
3700,24-07-2003,1,765524
3701,06-07-1981,73,545506
3702,27-11-1975,76,521127
3703,15-06-1954,17,310615
3704,11-04-1985,69,620411
3705,04-08-1992,1,655604
3707,24-06-1964,74,410624
3708,16-05-1985,46,585316
3709,03-05-1978,46,550503
3710,25-01-1951,59,280125
3711,07-05-1991,25,680507
3712,30-07-1996,56,695530
3713,23-04-1971,41,445223
3714,01-12-1980,8,536001
3716,15-04-1976,74,530415
3717,30-01-1948,71,250130
3718,29-08-1956,71,295629
3719,30-08-1953,54,300830
3720,07-02-1964,54,366207
3721,16-02-1982,64,546216
3722,29-06-1983,1,565429
3723,01-09-1991,18,680901
3724,23-11-1952,57,255923
3727,13-01-1993,33,700113
3728,06-01-1959,66,360106
3729,22-10-1968,66,415822
3730,07-10-1972,59,455807
3732,27-08-1969,66,460827
3733,09-07-1973,1,465509
3734,02-12-1966,15,431202
3735,17-01-1961,18,380117
3736,22-09-1959,18,325722
3737,30-04-1971,12,480430
3738,31-05-2005,1,785331
3739,21-10-1983,3,565821
3740,03-11-1952,46,291103
3741,04-05-1959,16,360504
3742,27-01-1989,56,616127
3743,06-11-1981,56,581106
3745,19-03-1998,2,715119
3746,25-01-1998,66,750125
3747,02-12-1987,1,641202
3748,05-05-1957,59,305305
3749,21-05-1970,65,435321
3750,03-10-1961,1,381003
3751,12-10-1989,33,661012
3752,06-04-1988,33,615206
3753,14-06-1986,1,595414
3754,13-09-1974,1,475713
3755,09-09-1978,37,515709
3756,03-12-1998,12,716003
3757,16-04-1945,5,220416
3758,14-11-1990,53,635914
3759,12-10-1984,53,611012
3760,04-01-1978,18,550104
3761,05-08-1998,48,750805
3762,18-04-1986,60,595218
3763,12-10-2004,38,775812
3764,29-01-2001,38,780129
3765,24-03-1983,45,565124
3766,10-05-2007,1,805310
3767,07-09-1959,14,360907
3768,04-05-1971,14,445304
3769,10-09-1980,54,570910
3770,03-03-1952,35,255103
3771,27-03-1965,48,420327
3772,23-10-1963,48,365823
3773,29-09-1991,33,645729
3774,29-10-1945,1,221029
3775,27-11-1951,46,281127
3776,09-07-2001,74,780709
3777,04-11-2002,74,755904
3779,15-05-1972,6,490515
3780,22-11-2000,37,771122
3781,12-05-2002,17,755312
3782,10-09-2003,1,800910
3783,08-09-1995,1,685708
3784,08-11-1997,1,741108
3785,18-09-1947,66,205718
3786,10-07-1943,13,200710
3787,07-07-2005,21,785507
3788,05-09-1982,56,555705
3789,17-10-1987,66,641017
3790,28-08-1959,48,360828
3791,18-03-1962,72,390318
3792,21-09-1995,74,720921
3793,20-08-1978,39,515620
3794,06-07-2003,37,765506
3795,03-05-2005,12,820503
3796,29-06-1976,3,530629
3797,14-09-1978,3,515714
3798,17-01-1982,1,546117
3799,24-03-1952,2,290324
3800,15-08-1981,38,545615
3801,15-08-1971,38,480815
3802,28-07-1948,67,250728
3803,15-07-1953,1,300715
3804,11-06-1960,1,335411
3805,20-12-1965,68,421220
3806,27-08-1994,54,675627
3807,07-01-1975,33,476107
3808,24-01-1966,57,430124
3811,20-06-1975,6,520620
3812,08-02-1990,1,670208
3813,25-10-2005,2,785825
3814,13-09-1968,1,450913
3815,12-06-1996,28,695412
3816,26-01-1989,1,660126
3817,21-12-1964,77,376021
3818,28-07-1965,71,420728
3819,24-07-1963,71,365524
3821,16-05-1962,22,390516
3822,26-11-1976,48,531126
3823,08-12-1979,63,561208
3824,07-01-1994,41,710107
3825,20-06-1992,41,655420
3826,08-03-1944,33,210308
3827,05-07-1950,33,235505
3829,13-03-1995,59,720313
3830,24-04-1995,18,685224
3831,11-02-1941,11,180211
3832,04-11-1952,11,255904
3833,01-03-1958,19,350301
3834,12-11-2003,1,765912
3835,12-07-1958,50,315512
3836,21-11-1971,77,481121
3837,22-10-1948,39,215822
3838,27-10-1952,65,291027
3839,05-09-1964,65,375705
3840,12-08-1960,50,335612
3841,08-07-1942,26,190708
3842,26-06-1999,74,760626
3843,21-06-1969,4,425421
3844,26-02-1991,71,636226
3845,09-05-1982,1,590509
3846,11-09-2007,27,805711
3847,14-11-1986,6,595914
3848,14-10-1965,45,385814
3849,11-02-1960,1,326211
3850,26-03-1984,45,575126
3851,20-11-1984,45,611120
3852,12-11-1979,10,525912
3853,04-09-2007,59,805704
3854,30-08-1982,24,590830
3855,20-03-1962,29,390320
3856,09-08-1971,1,445609
3857,03-02-1980,72,526203
3858,14-08-1975,18,485614
3859,03-05-1964,18,410503
3860,10-04-1961,74,380410
3861,27-03-1978,11,515127
3862,13-09-1974,40,475713
3863,27-12-1966,1,396027
3864,17-11-1954,1,311117
3865,06-11-2000,75,771106
3866,03-09-2004,75,775703
3868,14-11-1985,66,621114
3869,24-04-1973,17,465224
3870,08-10-1998,4,715808
3871,25-03-2002,4,790325
3872,19-04-1953,8,300419
3873,16-02-1988,23,606216
3874,10-10-1969,61,425810
3875,27-09-1957,1,305727
3876,22-05-1946,1,230522
3877,13-11-1983,38,565913
3880,24-10-1988,29,615824
3881,07-07-1974,45,475507
3882,10-05-1965,45,420510
3883,27-09-1988,18,650927
3884,18-11-1986,72,631118
3885,17-03-1967,70,405117
3886,17-09-1992,8,655717
3887,17-01-1943,67,200117
3888,27-12-1943,67,166027
3890,22-10-1981,3,581022
3891,14-12-1981,75,581214
3892,19-04-2002,1,790419
3893,26-12-1992,1,691226
3894,21-01-1964,29,410121
3895,03-07-1972,29,455503
3896,03-10-1946,5,231003
3897,28-05-1978,16,515328
3898,17-03-1975,57,485117
3899,20-11-1946,55,195920
3900,23-09-1966,55,430923
3901,12-06-1978,55,515412
3902,20-02-1977,65,496220
3903,18-05-1975,1,485318
3904,15-03-1966,29,395115
3905,05-08-1958,29,350805
3906,23-12-1959,64,361223
3907,09-02-1982,1,546209
3908,25-11-1952,73,291125
3909,16-11-1950,73,235916
3910,23-10-1946,37,195823
3911,13-12-1979,31,526013
3912,07-05-1972,1,455307
3913,01-08-1974,8,510801
3914,24-10-1947,52,205824
3915,05-01-2000,20,770105
3916,27-10-1997,47,705827
3917,28-12-1990,47,671228
3918,10-01-1997,5,740110
3919,17-06-1965,35,420617
3920,13-10-1952,44,255813
3921,21-03-1985,28,585121
3922,08-06-1955,1,285408
3923,20-10-1958,1,351020
3924,09-01-1994,56,710109
3925,14-10-1963,45,365814
3926,01-10-1995,54,721001
3927,23-04-1975,61,485223
3928,08-10-1955,77,285808
3929,01-11-1980,74,571101
3930,17-01-1944,1,210117
3931,15-12-1948,1,216015
3932,06-10-1962,59,391006
3933,07-11-1973,59,465907
3934,15-10-1991,12,681015
3935,27-11-1962,71,391127
3936,08-06-1989,36,625408
3937,09-06-1986,36,630609
3938,22-01-2003,27,800122
3939,06-11-1976,40,531106
3942,13-08-1975,53,520813
3943,04-12-1968,1,451204
3944,01-01-1959,8,360101
3945,25-12-1958,8,316025
3946,11-05-1998,1,750511
3947,25-05-1990,23,670525
3948,23-07-2006,44,795523
3949,26-08-1997,44,740826
3950,21-03-1947,38,240321
3951,22-09-1947,38,205722
3952,28-02-1993,52,656228
3953,09-08-1952,14,255609
3954,31-10-1980,64,571031
3955,31-07-1987,64,605531
3956,02-08-2002,21,755602
3957,12-08-1994,21,710812
3958,30-06-1973,37,465430
3959,15-09-1997,30,705715
3960,06-01-1987,8,640106
3961,03-06-1970,53,435403
3962,28-11-1975,74,521128
3963,07-02-1997,76,740207
3964,07-05-1965,74,420507
3965,16-05-1986,1,630516
3966,07-12-1996,1,696007
3967,26-11-1987,18,605926
3968,15-06-1978,18,550615
3969,19-04-1978,4,515219
3970,09-10-2007,46,805809
3971,20-02-1989,1,660220
3972,01-06-1953,1,300601
3973,20-10-2009,1,825820
3974,24-08-1961,68,380824
3975,19-09-1981,1,545719
3976,13-09-1990,43,670913
3977,27-09-1998,8,750927
3978,15-12-1993,18,701215
3979,14-12-1955,54,286014
3980,13-07-1976,1,530713
3981,16-06-2002,19,790616
3982,15-03-1946,45,195115
3983,22-07-1953,1,265522
3984,13-05-1991,1,645313
3985,16-06-2006,75,795416
3987,07-11-1983,67,601107
3988,04-11-2001,53,745904
3989,27-03-2003,53,800327
3990,03-02-1996,29,730203
3991,17-05-1990,11,670517
3992,10-01-1976,71,486110
3993,07-05-2007,14,805307
3994,31-03-1992,21,655131
3995,15-10-1975,1,485815
3996,16-09-1974,36,475716
3997,05-03-1954,13,275105
3998,03-08-1977,59,505603
3999,16-03-2003,30,765116
4000,22-10-1980,40,571022
4001,29-01-1979,69,560129
4002,29-08-1947,25,205629
